drugA,drugB,cell_line,tissue,sensitivity_A,sensitivity_B,loewe_score,synergy_label,drug_pair_hash,tissue_synergy_rate,sensitivity_diff,sensitivity_product
mek inhibitor,topoisomerase inhibitor,huh-7,prostate,5.076476151424076,0.5265649275567494,4.102697520938621,0,-7117895000101515137,0.14516129032258066,4.549911223867327,2.673094296918185
parp inhibitor,mek inhibitor,pc-3,lung,2.372235826668418,4.056121266254435,3.3811152664043096,0,-3006629037756849171,0.2826086956521739,1.6838854395860166,9.62207618512044
egfr inhibitor,ctla-4 inhibitor,mda-mb-231,liver,2.6111331547105663,5.219954898419831,-1.9671712587105468,0,4696301264143079640,0.1527777777777778,2.608821743709265,13.629997301357848
tnf-alpha inhibitor,atm inhibitor,zr-75-1,head and neck,3.956528541743144,1.0881698765671586,-1.8460663763306189,0,1518045452357258698,0.11864406779661017,2.8683586651759856,4.3053751749030775
jak inhibitor,flt3 inhibitor,mewo,stomach,0.640607753857549,0.10389748622918,-0.1933311556576544,0,-8307841638933465355,0.06557377049180328,0.5367102676283689,0.06655753528472062
met inhibitor,flt3 inhibitor,nalm-6,stomach,3.290865070249198,0.0803773770617083,-4.194249820976696,0,-4838900739824944111,0.06557377049180328,3.2104876931874897,0.264511102610625
her2 inhibitor,protac degrader,ovcar-3,esophageal,0.4344238637980665,1.7063965087062467,-0.2916657490321679,0,-2080560024999707847,0.045454545454545456,1.27197264490818,0.7412993644836987
braf inhibitor,pdgfr inhibitor,colo-829,lung,0.847284488332029,0.9981074007377222,-9.328474169672695,0,3795933325950969119,0.2826086956521739,0.15082291240569323,0.8456809183344723
her2 inhibitor,protac degrader,colo-829,stomach,0.8177732725404557,0.0581418433592142,-9.1892855897541,0,-2080560024999707847,0.06557377049180328,0.7596314291812415,0.04754684551539916
braf inhibitor,alk inhibitor,molt-4,soft tissue,7.681775244505231,1.7505489955395312,-3.1415437057068347,0,-1479403882583974358,0.13636363636363635,5.9312262489657,13.44732393822907
ctla-4 inhibitor,alk inhibitor,u251,urinary tract,3.883359352744885,0.0227337913248364,8.216863687013094,1,6688577914150013130,0.1,3.8606255614200484,0.08828348116465397
atm inhibitor,egfr inhibitor,a375,soft tissue,2.415759931969776,3.0964218443843694,3.317264605037286,0,-2374688673772859108,0.13636363636363635,0.6806619124145934,7.480211824139713
tnf-alpha inhibitor,pdgfr inhibitor,k562,bone,2.596982846840429,0.7318143537444645,-8.430090491381556,0,1750017167146967045,0.10416666666666667,1.8651684930959647,1.900509323745988
dna-pkcs inhibitor,protac degrader,hl60,bone,1.651405159368262,0.0821815675509348,2.33971890790834,0,-5394331029684160534,0.10416666666666667,1.5692235918173272,0.13571506465858507
microtubule stabilizer,flt3 inhibitor,sk-mel-2,liver,5.878351061018403,1.7751744011429362,7.068718754222878,1,-3407377494643516659,0.1527777777777778,4.103176659875467,10.435098324451287
flt3 inhibitor,pi3k inhibitor,molt-4,pancreas,1.3713850826421117,1.0139474850331225,-4.088745272349522,0,-2154432631439653252,0.09259259259259259,0.3574375976089892,1.39051245555691
pdgfr inhibitor,dna-pkcs inhibitor,a375,soft tissue,0.9577423313643416,7.284023290659967,-5.250963477588806,0,2999115588072504965,0.13636363636363635,6.326280959295625,6.97621744810884
egfr inhibitor,il-2 inhibitor,a2780,urinary tract,0.3559468558803034,1.5713964555638555,-3.997670907019016,0,8380963858842692110,0.1,1.2154495996835522,0.5593336276994073
bcl-2 inhibitor,il-2 inhibitor,a375,melanoma,3.08548143576624,0.643827166873361,-7.742567528911216,0,-7027982604898141310,0.12903225806451613,2.4416542688928793,1.9865167712297285
braf inhibitor,jak inhibitor,a375,head and neck,2.651858563944405,2.471882552134239,14.007601624507323,1,-7669782208168774298,0.11864406779661017,0.17997601181016565,6.555082914941933
tnf-alpha inhibitor,braf inhibitor,huh-7,ovarian,0.9701696856981684,0.6335133508574036,2.0246388474705093,0,-5335764126720078509,0.13793103448275862,0.33665633484076485,0.6146154484869207
cdk4/6 inhibitor,dna-pkcs inhibitor,mda-mb-453,soft tissue,0.0510324019087821,4.6918891794943205,-3.3769898443165456,0,5185638807215429603,0.13636363636363635,4.6408567775855385,0.23943837431942006
heat shock protein inhibitor,stat3 inhibitor,rs4-11,ovarian,3.652668632221283,0.9391177619454292,-2.6407963615270136,0,6139907405188710019,0.13793103448275862,2.7135508702758537,3.4302859910199235
protac degrader,pdgfr inhibitor,a375,lung,0.0229673382085271,1.5964313122921618,2.731513779219714,0,-8184929467479463614,0.2826086956521739,1.5734639740836347,0.036665777876096824
parp inhibitor,heat shock protein inhibitor,mda-mb-453,bone,2.432764161320476,0.1037934872196247,0.5908717195704618,0,4897545759929515210,0.10416666666666667,2.328970674100851,0.25250507588637777
topoisomerase inhibitor,her2 inhibitor,u251,liver,7.030330315879624,1.1106742418329052,-2.6431838722032293,0,-3505908311506410662,0.1527777777777778,5.919656074046719,7.80840679342449
parp inhibitor,jak inhibitor,mv4-11,head and neck,1.1513019832739178,3.5719151416091206,-6.134565277162305,0,-2875229820454405740,0.11864406779661017,2.420613158335203,4.112352986620717
ctla-4 inhibitor,alk inhibitor,colo-829,lung,0.5356893620974138,3.276176949743045,9.217742419361258,1,6688577914150013130,0.2826086956521739,2.740487587645631,1.7550131403261027
stat3 inhibitor,histone deacetylase inhibitor,hepg2,renal,2.4406855282395963,0.50802671413871,-1.3446939746416255,0,-8612892268731163601,0.0851063829787234,1.9326588141008862,1.2399334491574638
alk inhibitor,braf inhibitor,a2780,renal,3.3979392020186507,0.5125711390787284,-6.682785848339599,0,1000812667805532533,0.0851063829787234,2.8853680629399223,1.7416855672989653
alk inhibitor,jak inhibitor,hela,lung,1.581212726377801,3.399877784348707,-5.963203710429845,0,7309333842818221763,0.2826086956521739,1.8186650579709058,5.375930020741336
pd-l1 inhibitor,kras inhibitor,hepg2,prostate,6.824634472806166,5.329936026365575,2.0469963340436887,0,2230999420541256499,0.14516129032258066,1.4946984464405917,36.37486514338602
protac degrader,heat shock protein inhibitor,mv4-11,urinary tract,0.1061027760851232,0.2004384457275068,-9.337816568688169,0,4554098167347734809,0.1,0.0943356696423836,0.021267075525875773
parp inhibitor,topoisomerase inhibitor,mewo,ovarian,1.4055693378571474,1.195887247156446,4.881382805432301,0,114544069587661514,0.13793103448275862,0.20968209070070154,1.6809024461374924
flt3 inhibitor,braf inhibitor,mv4-11,melanoma,2.534918494699556,0.8233314212377133,-8.044724804278124,0,1694142083827630907,0.12903225806451613,1.711587073461843,2.0870780469627506
heat shock protein inhibitor,stat3 inhibitor,sk-mel-2,prostate,3.970306984861358,4.091061424502781,1.9410278809540615,0,6139907405188710019,0.14516129032258066,0.12075443964142307,16.24276974920025
heat shock protein inhibitor,her2 inhibitor,nalm-6,soft tissue,0.3950871203199098,0.1744407933309361,-4.078370248424757,0,4069910527894955399,0.13636363636363635,0.22064632698897368,0.06891931070344007
mek inhibitor,parp inhibitor,a2780,colorectal,3.218910642808085,0.4742971877827222,-2.616757250687997,0,-2674284442018735509,0.23529411764705882,2.744613455025363,1.5267202656077492
atm inhibitor,mek inhibitor,k562,colorectal,1.6090831747996597,2.7924335524242885,3.2097586619686678,0,-8004506976129771484,0.23529411764705882,1.1833503776246288,4.493257845951966
stat3 inhibitor,pi3k inhibitor,jimt-1,soft tissue,1.0101963870055586,0.10531233795075,14.778536935017817,1,8160443956076626032,0.13636363636363635,0.9048840490548086,0.10638614330495602
braf inhibitor,kras inhibitor,mda-mb-231,pancreas,0.2824706202289854,1.3566565723792547,-1.937593694901484,0,3872525099843914338,0.09259259259259259,1.0741859521502692,0.3832156234376975
nf-kappa-b inhibitor,heat shock protein inhibitor,pc-3,bone,4.00934742120851,1.16717630684554,-9.260505063862452,0,-1523834786239580641,0.10416666666666667,2.8421711143629698,4.6796153159468385
il-2 inhibitor,pi3k inhibitor,hl60,urinary tract,0.342224927752622,0.8141363215878751,-9.964787891988202,0,4556407194466610458,0.1,0.4719113938352531,0.278617743836196
braf inhibitor,flt3 inhibitor,mcf-7,gastric,0.7415125564448649,1.0036403077421554,-6.328001904974112,0,1280948315545600974,0.05172413793103448,0.2621277512972905,0.7442118903449966
kras inhibitor,parp inhibitor,ccrf-cem,colorectal,0.6851088810554417,1.5097923629609291,0.2087463937815101,0,-6552635109126183696,0.23529411764705882,0.8246834819054875,1.0343721564142134
nf-kappa-b inhibitor,alk inhibitor,a431,gastric,4.10231520740062,0.3519650421366366,-8.181026599612949,0,-294141564414819841,0.05172413793103448,3.7503501652639835,1.4438715448305244
jak inhibitor,pd-l1 inhibitor,kg-1,renal,2.233774491452259,1.697244906536377,-8.293570617931758,0,7741787055149470466,0.0851063829787234,0.5365295849158818,3.7912623779682324
tnf-alpha inhibitor,il-2 inhibitor,hela,bone,3.185962116621281,3.2739505101947963,-3.835590879461451,0,6495023577149309843,0.10416666666666667,0.08798839357351529,10.430682297173536
protac degrader,her2 inhibitor,huh-7,lung,0.5766122643864525,2.855574242691,-0.2824444208766028,0,7743945493773020286,0.2826086956521739,2.2789619783045474,1.6465591302016869
her2 inhibitor,pd-l1 inhibitor,hela,ovarian,1.9609871499531324,0.3342352208197779,0.681079883718958,0,8532789876860043377,0.13793103448275862,1.6267519291333545,0.6554309730893322
egfr inhibitor,microtubule stabilizer,huh-7,head and neck,1.696077524245072,0.3232726846354244,7.102761779018614,1,-1394551255526454349,0.11864406779661017,1.3728048396096477,0.5482955346125086
bcl-2 inhibitor,dna-pkcs inhibitor,hepg2,stomach,3.577492548385835,0.6244260013969706,-8.806177789419364,0,3340066029720277513,0.06557377049180328,2.953066546988864,2.233879367016025
bcl-2 inhibitor,microtubule stabilizer,huh-7,stomach,4.7307742024201485,0.8959355481473119,4.105955509183163,0,8989684531067269918,0.06557377049180328,3.8348386542728363,4.238468778206458
cdk4/6 inhibitor,il-2 inhibitor,sk-mel-2,liver,0.0244625388179424,1.050037007107788,-6.090004261568474,0,926681915050419508,0.1527777777777778,1.0255744682898456,0.025686571046650324
nf-kappa-b inhibitor,jak inhibitor,mda-mb-231,stomach,2.241838001779072,2.2769770663103026,2.800197464130857,0,-6251549907344130856,0.06557377049180328,0.03513906453123061,5.104613716433862
stat3 inhibitor,flt3 inhibitor,hl60,esophageal,0.1064551680924454,0.1167003390427584,2.9523717569422736,0,6584280970005538028,0.045454545454545456,0.010245170950312993,0.012423354209242213
jak inhibitor,kras inhibitor,hl60,ovarian,1.5919492147397791,0.0705761370840593,1.587838876438166,0,-6685300906024688868,0.13793103448275862,1.5213730776557197,0.1123536260103352
ctla-4 inhibitor,jak inhibitor,sk-mel-2,melanoma,0.678323341139772,0.9948666148259476,-7.467495900211449,0,4824055252165418674,0.12903225806451613,0.31654327368617563,0.6748412461571515
atm inhibitor,il-2 inhibitor,molt-4,pancreas,0.7328059290589237,2.3891257150661622,2.3270218888130056,0,-5026013280367670268,0.09259259259259259,1.6563197860072385,1.7507654892676245
alk inhibitor,her2 inhibitor,rs4-11,soft tissue,0.8706896993582343,0.4299424294130878,1.5387583886238012,0,-8877142088944107090,0.13636363636363635,0.44074726994514646,0.37434644460703026
egfr inhibitor,cdk4/6 inhibitor,u251,lung,1.9419820102765224,2.0516782380760525,9.271124464193342,1,6503610726928585056,0.2826086956521739,0.10969622779953014,3.984322229219526
nf-kappa-b inhibitor,pd-l1 inhibitor,rs4-11,bone,0.813081269565668,0.6017457474444656,-4.941969472465709,0,-7436076277385064522,0.10416666666666667,0.21133552212120232,0.4892681962878879
met inhibitor,mek inhibitor,nalm-6,pancreas,2.638760207985537,4.344624912940855,-6.062370936001838,0,-2410075527757419527,0.09259259259259259,1.7058647049553182,11.464423338890954
kras inhibitor,heat shock protein inhibitor,kg-1,esophageal,1.0367997575476584,4.520775019978245,-8.171661818794615,0,865101175403245982,0.045454545454545456,3.4839752624305866,4.687138444640955
microtubule stabilizer,protac degrader,hepg2,endometrium,0.1416030128271775,0.705614023175558,-2.3536439964869285,0,3923339737033050227,0.08196721311475409,0.5640110103483805,0.09991707157476486
jak inhibitor,protac degrader,mcf-7,colorectal,3.062731297166667,0.5227133048625123,-1.2210868673523017,0,7744664149305955836,0.23529411764705882,2.540017992304155,1.600930398247838
bcl-2 inhibitor,her2 inhibitor,u251,melanoma,0.6730677859034276,1.0596906203060057,-4.609915142263191,0,6347311670749904490,0.12903225806451613,0.38662283440257805,0.7132436195519931
ctla-4 inhibitor,her2 inhibitor,ovcar-3,bone,1.1339698253218855,0.550273089236741,-2.8696139847869717,0,833098021563809516,0.10416666666666667,0.5836967360851445,0.6239930788811215
atm inhibitor,proteasome inhibitor,a549,esophageal,2.313185574063652,2.231825219635884,-4.547283139460999,0,5950820201884035970,0.045454545454545456,0.08136035442776812,5.162625901893168
egfr inhibitor,mtor inhibitor,hela,esophageal,0.8083004173809956,3.4981435983227507,-0.3849091401894817,0,-4414735472340019981,0.045454545454545456,2.689843180941755,2.827550930582937
nf-kappa-b inhibitor,heat shock protein inhibitor,mv4-11,endometrium,0.1164994076477961,2.2361537873771606,3.5188881169484496,0,-1523834786239580641,0.08196721311475409,2.1196543797293645,0.260510591638815
braf inhibitor,kras inhibitor,colo-829,urinary tract,0.9365575857042948,3.4785288930532,-7.541196069295827,0,3872525099843914338,0.1,2.541971307348905,3.2578426218805383
dna-pkcs inhibitor,egfr inhibitor,mv4-11,head and neck,5.7808924983360646,1.011650168683739,-4.278867851453149,0,-873294134261126222,0.11864406779661017,4.769242329652325,5.848240871084241
jak inhibitor,mtor inhibitor,a431,urinary tract,2.052961321342224,0.339956825275119,-7.88697094073708,0,2766538857708018222,0.1,1.7130044960671051,0.6979182132161159
atm inhibitor,stat3 inhibitor,huh-7,endometrium,2.226309937390083,2.678447138143785,-0.6258434438825198,0,-9161022198225786277,0.08196721311475409,0.4521372007537021,5.963053480423537
topoisomerase inhibitor,pi3k inhibitor,molt-4,pancreas,2.000878713472277,0.8940575837911874,0.9330576423289364,0,-4062035388867842507,0.09259259259259259,1.1068211296810895,1.7889007880262435
braf inhibitor,flt3 inhibitor,k562,lung,0.4437690358575452,2.2250420884024718,3.978690988961839,0,1280948315545600974,0.2826086956521739,1.7812730525449265,0.9874047823128237
egfr inhibitor,alk inhibitor,mewo,stomach,1.0837172910217845,0.6311864928669911,-5.816921106085527,0,-1326432576764962076,0.06557377049180328,0.45253079815479336,0.6840277161793565
mcl-1 inhibitor,alk inhibitor,mcf-7,endometrium,2.780121276197348,0.1694381250078765,4.253168087981452,0,9140446211251628235,0.08196721311475409,2.6106831511894715,0.4710585363333834
histone deacetylase inhibitor,flt3 inhibitor,sk-mel-2,renal,0.2137742441087272,9.807636461135084,-9.05105992268988,0,-4787753537486437084,0.0851063829787234,9.593862217026357,2.096620070972345
pi3k inhibitor,topoisomerase inhibitor,colo-829,endometrium,0.65105249928659,0.3396831327292032,-0.9547920495311768,0,5152386826648211819,0.08196721311475409,0.31136936655738684,0.22115155252884625
parp inhibitor,il-2 inhibitor,mda-mb-231,lung,0.646809482616204,8.917123290037557,5.070965324948872,1,7569612642870353690,0.2826086956521739,8.270313807421353,5.767679901654095
proteasome inhibitor,ctla-4 inhibitor,jimt-1,endometrium,1.131334368091962,7.569013434215007,13.193982309664928,1,6387737331036374940,0.08196721311475409,6.437679066123045,8.563085030677207
egfr inhibitor,ctla-4 inhibitor,mda-mb-231,renal,7.861264266559312,3.1579930181237525,-2.052864143949188,0,4696301264143079640,0.0851063829787234,4.703271248435559,24.82581766742005
flt3 inhibitor,mtor inhibitor,mda-mb-453,renal,0.1397777169922459,2.1542278591820527,0.0402252614419413,0,-4551152022192552109,0.0851063829787234,2.0144501421898067,0.3011130520375607
ctla-4 inhibitor,cdk4/6 inhibitor,zr-75-1,bone,1.4625331374118946,1.7245856850986516,2.473608888656788,0,-725827149500636537,0.10416666666666667,0.262052547686757,2.522263712762973
microtubule stabilizer,proteasome inhibitor,mda-mb-453,ovarian,0.3953529213510226,4.021347135269835,12.026295764379158,1,8793079300723793225,0.13793103448275862,3.6259942139188124,1.5898513376954952
mcl-1 inhibitor,pd-l1 inhibitor,sw480,gastric,7.058735170451548,0.6834024283884241,-9.421126570927992,0,-5577147601585060530,0.05172413793103448,6.375332742063124,4.823956756837365
il-2 inhibitor,flt3 inhibitor,mv4-11,breast,0.240505050311085,1.2610254889028178,3.183217188692783,0,-3123420383759991279,0.2318840579710145,1.0205204385917328,0.30328299865213276
parp inhibitor,stat3 inhibitor,sw480,urinary tract,1.0336907535594777,1.9319599393525104,-5.276001588116013,0,-6451361455848778078,0.1,0.8982691857930327,1.9970491255560194
topoisomerase inhibitor,mcl-1 inhibitor,jimt-1,lung,2.6779437647354163,1.059305072409802,-8.06531638109252,0,1120392983093251045,0.2826086956521739,1.6186386923256142,2.836759413612428
mek inhibitor,histone deacetylase inhibitor,mewo,liver,2.438541297406312,1.115437765711922,11.421102350255213,1,-3714755952350593855,0.1527777777777778,1.3231035316943898,2.7200410563751483
heat shock protein inhibitor,braf inhibitor,a549,esophageal,1.0988856460398193,0.8018050675033186,-1.0254088645597186,0,8019147135191133836,0.045454545454545456,0.2970805785365007,0.8810920796013851
